,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.435039480117,60.0,-4179660.0,105.763253002,140.374351031,423.436235321,304.617466137
0,0.389255365709,60.0,-2992860.0,107.713576308,90.5258640716,502.402607059,197.507427293
0,0.211332896192,60.0,-3315540.0,13.0544416377,100.651153345,460.578480855,241.278337247
0,0.482718394881,60.0,-2541720.0,138.331515528,131.720442189,581.571252971,241.068040423
0,0.364785863806,60.0,-3028020.0,100.403136717,105.548921407,522.402001113,212.55639718
0,0.481508798452,60.0,-3311940.0,46.4727453196,107.45926647,465.699783391,341.177798678
0,0.48648783356,60.0,-3207120.0,78.3498486721,121.729159034,498.692277401,278.64370468
0,0.321668474014,60.0,-3578280.0,44.8754217274,108.670301329,478.089184735,345.97566016
0,0.429610800287,60.0,-2273880.0,159.590540885,122.362306238,570.363111811,243.232247821
0,0.23063501945,60.0,-3381060.0,102.567409913,114.873533178,553.092488707,201.045783381
0,0.244367654171,60.0,-3483360.0,171.015946753,145.812031108,442.411600445,316.210111186
0,0.374692269713,60.0,-2710620.0,134.907984774,108.322598061,590.690194229,268.703184699
0,0.19321030702,60.0,-4109220.0,21.206406428,130.419780059,473.274113994,196.547083667
0,0.457652797282,60.0,-2918460.0,120.629684308,98.361589467,609.730118712,195.529707507
0,0.297093735915,60.0,-3689460.0,95.904745349,131.603703821,554.141081972,294.822359452
0,0.281223759504,60.0,-3711960.0,67.2757741895,119.279793022,485.739913484,206.57548596
0,0.283554129683,60.0,-2906820.0,130.575210817,93.7069644706,584.131557868,297.074762662
0,0.40481834915,60.0,-3733200.0,38.715719671,131.203223112,487.600051676,221.278844352
0,0.441160390642,60.0,-3344520.0,99.3414499866,106.040338817,564.601481595,336.259545815
0,0.480021279504,60.0,-3078360.0,23.6728669651,93.0801045289,601.848699131,305.772056196
0,0.214825793637,60.0,-3404400.0,164.84199468,89.1573084535,573.838255146,339.090794196
0,0.401959087249,60.0,-3328380.0,68.5952936669,91.865935496,608.549574671,327.884877065
0,0.202433606277,60.0,-3799260.0,168.316935633,146.134214687,585.095944871,335.323271398
0,0.417602112268,60.0,-3248820.0,163.510052302,147.751353641,452.066856429,309.294516403
0,0.477384835015,60.0,-3983100.0,90.5194092569,142.34317897,515.006647675,164.131310709
0,0.489784426419,60.0,-3064320.0,136.222939065,102.154892364,504.925684751,352.335099635
0,0.311715632878,60.0,-2958180.0,101.62724049,82.7038151606,520.09248318,194.396539731
0,0.455696124275,60.0,-3077880.0,89.1454734349,102.225893531,495.294657586,344.284623271
0,0.288510892575,60.0,-2811600.0,175.839148929,141.508919994,610.262445171,257.510840922
0,0.326619784083,60.0,-3353340.0,177.729647599,117.98037067,415.219057635,285.709653164
0,0.437884533746,60.0,-3236400.0,95.304386425,91.5157351759,477.733979323,196.051110045
0,0.296398690882,60.0,-3782520.0,130.11583891,106.439603111,415.844523262,238.18183899
0,0.409611972032,60.0,-4101900.0,75.9323881503,139.855726583,485.878916031,202.572348132
0,0.403738807447,60.0,-2672220.0,168.139307333,100.028496244,544.003099667,322.044561287
0,0.376414413826,60.0,-3623580.0,20.7313193937,124.940347159,572.656013459,321.978767683
0,0.323482824321,60.0,-2723700.0,0.996494701401,91.3689560134,530.183004563,325.48198871
0,0.150557581853,60.0,-3004020.0,132.495075312,107.203353875,419.865690337,355.44986902
0,0.379917511959,60.0,-3415380.0,90.860302963,130.310315773,515.771780593,257.224480824
0,0.32798247932,60.0,-2033520.0,159.981354097,109.92285519,543.232619646,273.811982719
0,0.264128130683,60.0,-2429340.0,135.269586513,91.1448456894,554.524130467,245.39956994
0,0.368151405117,60.0,-3690120.0,83.941568997,102.853459998,417.366842476,221.769990849
0,0.275865943758,60.0,-2008980.0,155.508014823,114.805029787,564.943470235,281.47438889
0,0.200614700747,60.0,-3509520.0,126.331959567,139.557863589,519.855532397,210.357833153
0,0.215938994643,60.0,-2925360.0,132.142649659,107.148568072,417.169242779,314.499773935
0,0.252923819743,60.0,-4226520.0,72.1617091006,143.499363706,519.295549546,309.996953257
0,0.347590025318,60.0,-3478920.0,129.640807188,130.205061613,518.748981555,350.59148172
0,0.29145379463,60.0,-3425460.0,82.7085913894,116.65840459,538.443424805,331.583711314
0,0.367025340837,60.0,-4194360.0,137.385980364,88.9168264452,413.14933086,180.323070052
0,0.285569212055,60.0,-3643800.0,25.099826165,110.966544615,519.441019207,355.873539205
0,0.397694396694,60.0,-3426360.0,115.319181136,144.890634932,518.239629595,321.816782601
0,0.477781524337,60.0,-2913540.0,10.9026069743,122.425358982,604.060206187,270.463615921
0,0.420627318072,60.0,-3798000.0,82.4368857423,139.190479645,576.559309602,263.26926298
0,0.428349193343,60.0,-2934960.0,42.3338616669,96.6942376506,509.930967337,275.038226511
0,0.374860938986,60.0,-3501360.0,51.0593178281,96.1377402312,420.620555455,234.701075767
0,0.307219300973,60.0,-3563940.0,44.1914048181,107.823215257,584.187071603,340.743055069
0,0.285734700959,60.0,-3858780.0,18.9079435775,117.661300507,470.513568314,177.965934821
0,0.364757815778,60.0,-2736900.0,91.8360441252,78.7432671531,452.677201444,291.48841673
0,0.473567504549,60.0,-4072740.0,114.602908555,168.689347046,471.782465127,339.764216013
0,0.297550368096,60.0,-3208020.0,141.097943054,148.597421918,508.710889245,237.570744965
0,0.234719255868,60.0,-2852580.0,7.67302900616,88.441052097,605.014205441,194.240254876
0,0.474248983092,60.0,-3090060.0,33.8708549287,102.680525689,519.031484405,316.117983297
0,0.448645543317,60.0,-3655200.0,81.2590744084,121.596837827,483.469863649,198.717629841
0,0.239814326809,60.0,-4739640.0,126.560151979,143.917254573,454.938392613,197.588878017
0,0.488743983466,60.0,-3897600.0,34.5080446922,144.797159094,608.673765751,317.946456808
0,0.385178754277,60.0,-3757980.0,10.2032707209,108.98274393,444.350884039,206.016272051
0,0.292688012802,60.0,-2833860.0,123.26474223,117.670119075,477.46749994,289.029489445
0,0.448842438088,60.0,-3601560.0,52.9355939624,114.304022687,606.522554253,325.737573435
0,0.481538040038,60.0,-3518580.0,55.2177962982,131.130296114,574.925048969,308.420780934
0,0.396811748417,60.0,-3897060.0,49.2973872616,129.357137311,479.528168074,303.575019781
0,0.261864405093,60.0,-3871440.0,42.0402514556,130.828518895,609.973273986,319.496479638
0,0.450354915059,60.0,-2820540.0,37.8712249715,81.485758284,470.11313228,302.141832373
0,0.456949079782,60.0,-3167700.0,63.2198972372,96.9236340991,455.140042153,333.282172296
0,0.229502215599,60.0,-4165500.0,40.7015282314,136.442514799,579.190851834,215.487265598
0,0.388566819047,60.0,-2205780.0,149.347552613,95.6663102459,557.976474893,270.414219263
0,0.330165798415,60.0,-2106480.0,150.454077391,122.810819941,558.489141464,251.78187674
0,0.499737281174,60.0,-2740980.0,173.152518384,136.847274243,603.809691376,258.534481653
0,0.249006866925,60.0,-3714060.0,11.4311231781,121.7070531,458.920556159,327.190459514
0,0.432872578031,60.0,-3294840.0,55.3995537659,85.6771027788,463.536150964,201.098942229
0,0.445329886159,60.0,-4338120.0,169.660088866,126.178070534,478.670532586,182.972203299
0,0.383690136221,60.0,-2891220.0,8.3044932839,116.541369289,554.382514052,273.359961236
0,0.432576782926,60.0,-3002400.0,121.17369555,134.794162087,497.043373466,262.964308856
0,0.236001812351,60.0,-4756620.0,31.0276717735,141.806899582,452.608325545,330.957649165
0,0.330806359072,60.0,-3309300.0,119.292312509,123.035060073,582.448934711,292.277517052
0,0.254627480576,60.0,-2557860.0,152.003652646,128.000700775,478.839323421,283.629222711
0,0.447641486681,60.0,-3048840.0,168.72132798,132.323135591,606.615383316,183.568314537
0,0.458976080623,60.0,-5223420.0,146.033310562,138.952206647,454.745322154,183.243129653
0,0.49867466967,60.0,-3924660.0,95.1175441751,136.109531949,492.472968096,191.272972556
0,0.252823096767,60.0,-2784900.0,131.134801268,120.492741423,520.831113089,226.864898633
0,0.330512906993,60.0,-2779080.0,79.340803565,77.7633067644,513.250438554,253.471346497
0,0.401961212154,60.0,-3997200.0,110.26977666,140.04088278,589.680110054,321.334613824
0,0.494860037458,60.0,-2960880.0,44.4643973057,80.0164884149,569.562463521,310.530348217
0,0.33331589826,60.0,-2882520.0,142.737432048,124.73254756,533.404402272,217.127510492
0,0.265388123302,60.0,-3079380.0,72.9472469327,89.9106581361,490.675297757,235.342874413
0,0.482970328909,60.0,-3843480.0,12.2238328452,131.408384657,451.473297623,357.470399615
0,0.45300588217,60.0,-3239520.0,28.1059516411,119.453134071,495.469316378,239.855635699
0,0.484957602438,60.0,-3172560.0,86.4408889433,99.295839972,451.10839232,238.690400997
0,0.413045419582,60.0,-3428040.0,155.28383846,90.4602671769,466.970744018,214.603008211
0,0.327747611686,60.0,-2705280.0,129.11299427,123.25791185,494.092102951,259.661561966
0,0.309882150101,60.0,-2827620.0,114.913281607,80.2359523118,557.194693276,307.553884687
0,0.371040551274,60.0,-4714140.0,83.3052208326,148.984124403,441.430616117,225.006057345
0,0.393102959196,60.0,-3309660.0,15.0560323518,102.672904246,424.344476616,275.340210242
0,0.392648713365,60.0,-2968020.0,80.4032215701,94.9558614294,551.605604223,207.166570853
0,0.289864105613,60.0,-2933220.0,136.848887603,81.9687956247,427.804440312,262.459316787
0,0.373591277582,60.0,-3104640.0,54.4833834464,107.039090556,537.792748289,241.605744147
0,0.169975986629,60.0,-2520960.0,132.326233701,82.9893130155,491.491497184,260.215980327
0,0.37600661677,60.0,-3059160.0,118.792445601,108.671523266,545.98916433,320.263618424
0,0.281975416902,60.0,-3135000.0,88.595366866,95.2595647164,477.469727179,226.458352408
0,0.490596303074,60.0,-2820060.0,79.9322273385,103.801469254,525.361790451,242.195677311
0,0.374426305702,60.0,-2922720.0,93.7862671603,84.7222834525,600.276467793,290.564904431
0,0.402960252657,60.0,-2446860.0,122.586093567,105.935130204,513.649691593,246.324062641
0,0.493639454643,60.0,-3661620.0,56.8694814008,114.04583234,415.725007035,295.799466875
0,0.263074113967,60.0,-3699480.0,49.0378113925,121.307078912,556.521570865,232.079767407
0,0.451443299076,60.0,-2828640.0,0.19947860515,104.025705822,528.393832616,329.94707024
0,0.428197295241,60.0,-3842520.0,20.5628872395,127.908409286,435.806773191,345.52490314
0,0.475237523866,60.0,-3300720.0,25.5910830855,106.531845119,485.161579375,212.999422005
0,0.3188149343,60.0,-3340740.0,131.800195449,131.406762338,562.616049716,308.953013331
0,0.354821855574,60.0,-3641940.0,39.3497643109,114.197148532,463.661886704,211.561127059
0,0.363789486921,60.0,-2875260.0,71.695838136,86.5398828092,554.138370064,220.988008381
0,0.331051439974,60.0,-3415800.0,34.0494196004,117.714522534,516.452670413,206.151580899
0,0.488685503067,60.0,-2755860.0,3.35199371009,81.9598338586,532.901615759,329.195896042
0,0.34154765829,60.0,-2905680.0,1.24795585758,117.074553097,489.70084301,274.630101467
0,0.387641755899,60.0,-3920580.0,42.6970201678,140.638288295,554.791815952,280.244898198
0,0.31829149172,60.0,-2764440.0,130.437507014,106.472214701,524.960930482,312.424437713
0,0.36846032852,60.0,-3817560.0,94.5183222071,127.529761671,432.735848064,336.913592091
0,0.347005351668,60.0,-2940180.0,90.3895000464,88.7591497036,519.430837221,317.76004357
0,0.435170622199,60.0,-3219180.0,117.028990806,134.758308345,555.815518883,194.842898648
0,0.49069806356,60.0,-3094500.0,108.777444477,118.35690358,458.291228327,277.788467449
0,0.256915305489,60.0,-3228180.0,50.002932667,92.5275448937,483.54536583,227.931557267
0,0.435039480117,60.0,-4179660.0,105.763253002,140.374351031,423.436235321,304.617466137
0,0.389255365709,60.0,-2992860.0,107.713576308,90.5258640716,502.402607059,197.507427293
0,0.211332896192,60.0,-3315540.0,13.0544416377,100.651153345,460.578480855,241.278337247
0,0.482718394881,60.0,-2541720.0,138.331515528,131.720442189,581.571252971,241.068040423
0,0.364785863806,60.0,-3028020.0,100.403136717,105.548921407,522.402001113,212.55639718
0,0.479436357376,60.0,-3309780.0,46.4309227981,107.679765605,467.06106698,340.973225934
0,0.48648783356,60.0,-3207120.0,78.3498486721,121.729159034,498.692277401,278.64370468
0,0.321668474014,60.0,-3578280.0,44.8754217274,108.670301329,478.089184735,345.97566016
0,0.429610800287,60.0,-2273880.0,159.590540885,122.362306238,570.363111811,243.232247821
0,0.323144453805,60.0,-3291960.0,131.476837858,119.744522282,521.024963433,193.258095227
0,0.272654968747,60.0,-2696820.0,162.022815417,139.108335174,471.349125134,284.699869208
0,0.374692269713,60.0,-2710620.0,134.907984774,108.322598061,590.690194229,268.703184699
0,0.19321030702,60.0,-4109220.0,21.206406428,130.419780059,473.274113994,196.547083667
0,0.404079066906,60.0,-2652900.0,123.181431436,100.309145699,567.050700591,221.8983724
0,0.297093735915,60.0,-3689460.0,95.904745349,131.603703821,554.141081972,294.822359452
0,0.281223759504,60.0,-3711960.0,67.2757741895,119.279793022,485.739913484,206.57548596
0,0.283554129683,60.0,-2906820.0,130.575210817,93.7069644706,584.131557868,297.074762662
0,0.40481834915,60.0,-3733200.0,38.715719671,131.203223112,487.600051676,221.278844352
0,0.428058652201,60.0,-3271980.0,113.658691786,97.8991502413,561.251690769,345.292667393
0,0.472803467925,60.0,-3068100.0,27.4038056213,93.0154043115,600.266528407,303.753663149
0,0.227240605822,60.0,-2306760.0,145.822795595,116.363164901,514.766381979,268.789760476
0,0.401959087249,60.0,-3328380.0,68.5952936669,91.865935496,608.549574671,327.884877065
0,0.202433606277,60.0,-3799260.0,168.316935633,146.134214687,585.095944871,335.323271398
0,0.417602112268,60.0,-3248820.0,163.510052302,147.751353641,452.066856429,309.294516403
0,0.477384835015,60.0,-3983100.0,90.5194092569,142.34317897,515.006647675,164.131310709
0,0.489784426419,60.0,-3064320.0,136.222939065,102.154892364,504.925684751,352.335099635
0,0.311715632878,60.0,-2958180.0,101.62724049,82.7038151606,520.09248318,194.396539731
0,0.4766928287,60.0,-2964660.0,80.891235483,87.4498360156,458.413915268,353.25224871
0,0.288510892575,60.0,-2811600.0,175.839148929,141.508919994,610.262445171,257.510840922
0,0.31410018595,60.0,-3203520.0,161.953127698,131.166503402,455.484061961,264.977217896
0,0.420472732344,60.0,-3160140.0,100.649267637,96.5339294924,480.32007302,206.107433894
0,0.310990118561,60.0,-3597240.0,129.157691853,109.477782678,424.544947336,240.837270648
0,0.409611972032,60.0,-4101900.0,75.9323881503,139.855726583,485.878916031,202.572348132
0,0.403738807447,60.0,-2672220.0,168.139307333,100.028496244,544.003099667,322.044561287
0,0.321892043682,60.0,-3384300.0,14.0443916461,115.302275423,555.173766991,323.935965122
0,0.323482824321,60.0,-2723700.0,0.996494701401,91.3689560134,530.183004563,325.48198871
0,0.150557581853,60.0,-3004020.0,132.495075312,107.203353875,419.865690337,355.44986902
0,0.379917511959,60.0,-3415380.0,90.860302963,130.310315773,515.771780593,257.224480824
0,0.32798247932,60.0,-2033520.0,159.981354097,109.92285519,543.232619646,273.811982719
0,0.264128130683,60.0,-2429340.0,135.269586513,91.1448456894,554.524130467,245.39956994
0,0.356697731739,60.0,-3632460.0,88.9714699073,103.951571343,425.283783676,225.59190575
0,0.275865943758,60.0,-2008980.0,155.508014823,114.805029787,564.943470235,281.47438889
0,0.200614700747,60.0,-3509520.0,126.331959567,139.557863589,519.855532397,210.357833153
0,0.243241935001,60.0,-2823540.0,129.865488167,107.4083405,439.142222625,315.482920309
0,0.270285411961,60.0,-3689100.0,80.8630658571,125.546055818,519.530889061,275.859424019
0,0.365093689177,60.0,-3433020.0,130.451046009,126.752177885,517.04737911,350.80611536
0,0.29145379463,60.0,-3425460.0,82.7085913894,116.65840459,538.443424805,331.583711314
0,0.367025340837,60.0,-4194360.0,137.385980364,88.9168264452,413.14933086,180.323070052
0,0.285569212055,60.0,-3643800.0,25.099826165,110.966544615,519.441019207,355.873539205
0,0.397694396694,60.0,-3426360.0,115.319181136,144.890634932,518.239629595,321.816782601
0,0.477781524337,60.0,-2913540.0,10.9026069743,122.425358982,604.060206187,270.463615921
0,0.420627318072,60.0,-3798000.0,82.4368857423,139.190479645,576.559309602,263.26926298
0,0.428349193343,60.0,-2934960.0,42.3338616669,96.6942376506,509.930967337,275.038226511
0,0.374860938986,60.0,-3501360.0,51.0593178281,96.1377402312,420.620555455,234.701075767
0,0.307219300973,60.0,-3563940.0,44.1914048181,107.823215257,584.187071603,340.743055069
0,0.285734700959,60.0,-3858780.0,18.9079435775,117.661300507,470.513568314,177.965934821
0,0.364757815778,60.0,-2736900.0,91.8360441252,78.7432671531,452.677201444,291.48841673
0,0.473567504549,60.0,-4072740.0,114.602908555,168.689347046,471.782465127,339.764216013
0,0.297550368096,60.0,-3208020.0,141.097943054,148.597421918,508.710889245,237.570744965
0,0.286938150993,60.0,-2546460.0,5.87230335141,92.1961195385,586.552796389,226.938334214
0,0.482532180829,60.0,-2924940.0,19.5626995864,103.537957916,511.460239275,310.886159393
0,0.448645543317,60.0,-3655200.0,81.2590744084,121.596837827,483.469863649,198.717629841
0,0.239814326809,60.0,-4739640.0,126.560151979,143.917254573,454.938392613,197.588878017
0,0.488743983466,60.0,-3897600.0,34.5080446922,144.797159094,608.673765751,317.946456808
0,0.384303679805,60.0,-3597540.0,20.6096095843,108.927656184,456.562583191,211.247359426
0,0.292688012802,60.0,-2833860.0,123.26474223,117.670119075,477.46749994,289.029489445
0,0.448842438088,60.0,-3601560.0,52.9355939624,114.304022687,606.522554253,325.737573435
0,0.481538040038,60.0,-3518580.0,55.2177962982,131.130296114,574.925048969,308.420780934
0,0.396811748417,60.0,-3897060.0,49.2973872616,129.357137311,479.528168074,303.575019781
0,0.261864405093,60.0,-3871440.0,42.0402514556,130.828518895,609.973273986,319.496479638
0,0.450354915059,60.0,-2820540.0,37.8712249715,81.485758284,470.11313228,302.141832373
0,0.462387958854,60.0,-3107160.0,68.0878821452,94.3138540445,456.041907348,338.783398589
0,0.229502215599,60.0,-4165500.0,40.7015282314,136.442514799,579.190851834,215.487265598
0,0.388566819047,60.0,-2205780.0,149.347552613,95.6663102459,557.976474893,270.414219263
0,0.330165798415,60.0,-2106480.0,150.454077391,122.810819941,558.489141464,251.78187674
0,0.499737281174,60.0,-2740980.0,173.152518384,136.847274243,603.809691376,258.534481653
0,0.249006866925,60.0,-3714060.0,11.4311231781,121.7070531,458.920556159,327.190459514
0,0.432872578031,60.0,-3294840.0,55.3995537659,85.6771027788,463.536150964,201.098942229
0,0.339667440678,60.0,-3405420.0,158.111118203,121.42283025,496.158671905,224.550097189
0,0.383690136221,60.0,-2891220.0,8.3044932839,116.541369289,554.382514052,273.359961236
0,0.432576782926,60.0,-3002400.0,121.17369555,134.794162087,497.043373466,262.964308856
0,0.236001812351,60.0,-4756620.0,31.0276717735,141.806899582,452.608325545,330.957649165
0,0.32528902578,60.0,-2694900.0,133.381352183,125.720527455,540.517876397,283.261397781
0,0.254627480576,60.0,-2557860.0,152.003652646,128.000700775,478.839323421,283.629222711
0,0.447641486681,60.0,-3048840.0,168.72132798,132.323135591,606.615383316,183.568314537
0,0.474536074015,60.0,-3863640.0,106.008684231,127.772019185,437.229547578,233.768386148
0,0.49867466967,60.0,-3924660.0,95.1175441751,136.109531949,492.472968096,191.272972556
0,0.252823096767,60.0,-2784900.0,131.134801268,120.492741423,520.831113089,226.864898633
0,0.349083089887,60.0,-2739900.0,85.9729476136,80.6072314492,512.279818061,264.99831619
0,0.401961212154,60.0,-3997200.0,110.26977666,140.04088278,589.680110054,321.334613824
0,0.369165030543,60.0,-2945940.0,76.6018871803,89.9416376156,514.912441036,326.929184142
0,0.33331589826,60.0,-2882520.0,142.737432048,124.73254756,533.404402272,217.127510492
0,0.265388123302,60.0,-3079380.0,72.9472469327,89.9106581361,490.675297757,235.342874413
0,0.482970328909,60.0,-3843480.0,12.2238328452,131.408384657,451.473297623,357.470399615
0,0.410130233492,60.0,-3173940.0,23.5076688576,118.095758228,514.993319935,267.350816273
0,0.464874298911,60.0,-2696640.0,96.0478042475,98.8028582267,489.985054982,276.317205424
0,0.413045419582,60.0,-3428040.0,155.28383846,90.4602671769,466.970744018,214.603008211
0,0.315501829217,60.0,-2497680.0,129.518166819,115.069499057,519.041564469,270.028563986
0,0.309882150101,60.0,-2827620.0,114.913281607,80.2359523118,557.194693276,307.553884687
0,0.346336521456,60.0,-3683940.0,90.9348599823,121.383736907,474.186920922,212.259669211
0,0.393102959196,60.0,-3309660.0,15.0560323518,102.672904246,424.344476616,275.340210242
0,0.413025507906,60.0,-2916840.0,86.3000042544,99.8191086311,532.212840665,221.843342032
0,0.289864105613,60.0,-2933220.0,136.848887603,81.9687956247,427.804440312,262.459316787
0,0.325821166642,60.0,-3070740.0,103.866257464,110.835238024,551.064567874,261.09434048
0,0.169975986629,60.0,-2520960.0,132.326233701,82.9893130155,491.491497184,260.215980327
0,0.37600661677,60.0,-3059160.0,118.792445601,108.671523266,545.98916433,320.263618424
0,0.30066569601,60.0,-3105960.0,92.9116471203,103.275696179,484.054652631,241.86011
0,0.490596303074,60.0,-2820060.0,79.9322273385,103.801469254,525.361790451,242.195677311
0,0.363363939836,60.0,-2876520.0,100.494504054,90.4196103031,585.025586067,286.709452078
0,0.39563794108,60.0,-2309700.0,148.983640899,110.384437694,500.145298709,264.133393799
0,0.493639454643,60.0,-3661620.0,56.8694814008,114.04583234,415.725007035,295.799466875
0,0.256081434778,60.0,-3637800.0,39.0798336499,121.296511256,562.032473779,232.767197637
0,0.451443299076,60.0,-2828640.0,0.19947860515,104.025705822,528.393832616,329.94707024
0,0.428197295241,60.0,-3842520.0,20.5628872395,127.908409286,435.806773191,345.52490314
0,0.475237523866,60.0,-3300720.0,25.5910830855,106.531845119,485.161579375,212.999422005
0,0.3188149343,60.0,-3340740.0,131.800195449,131.406762338,562.616049716,308.953013331
0,0.361703956785,60.0,-3547380.0,40.3442173573,114.204971487,474.118975428,219.918593466
0,0.363789486921,60.0,-2875260.0,71.695838136,86.5398828092,554.138370064,220.988008381
0,0.331051439974,60.0,-3415800.0,34.0494196004,117.714522534,516.452670413,206.151580899
0,0.488685503067,60.0,-2755860.0,3.35199371009,81.9598338586,532.901615759,329.195896042
0,0.34154765829,60.0,-2905680.0,1.24795585758,117.074553097,489.70084301,274.630101467
0,0.387641755899,60.0,-3920580.0,42.6970201678,140.638288295,554.791815952,280.244898198
0,0.31829149172,60.0,-2764440.0,130.437507014,106.472214701,524.960930482,312.424437713
0,0.36846032852,60.0,-3817560.0,94.5183222071,127.529761671,432.735848064,336.913592091
0,0.344894133147,60.0,-2861280.0,98.4627167253,94.3070486266,521.585872083,302.240266314
0,0.4309610901,60.0,-3183960.0,118.091489475,134.343955822,554.889294638,195.763894604
0,0.497165811725,60.0,-3024420.0,112.874974881,117.599106862,456.828233663,276.012053855
0,0.256915305489,60.0,-3228180.0,50.002932667,92.5275448937,483.54536583,227.931557267
0,0.435039480117,60.0,-4179660.0,105.763253002,140.374351031,423.436235321,304.617466137
0,0.376393552521,60.0,-2782140.0,100.752957345,87.3502511082,505.564958211,219.115742658
0,0.211332896192,60.0,-3315540.0,13.0544416377,100.651153345,460.578480855,241.278337247
0,0.488016737645,60.0,-2395920.0,143.822747566,131.866200402,587.864820032,237.21288584
0,0.345625037712,60.0,-2905380.0,109.378472801,109.454158824,514.82475763,224.918725039
0,0.479436357376,60.0,-3309780.0,46.4309227981,107.679765605,467.06106698,340.973225934
0,0.48648783356,60.0,-3207120.0,78.3498486721,121.729159034,498.692277401,278.64370468
0,0.321668474014,60.0,-3578280.0,44.8754217274,108.670301329,478.089184735,345.97566016
0,0.429610800287,60.0,-2273880.0,159.590540885,122.362306238,570.363111811,243.232247821
0,0.315565150572,60.0,-2825460.0,119.813169833,119.006430289,525.190853447,226.34077058
0,0.272654968747,60.0,-2696820.0,162.022815417,139.108335174,471.349125134,284.699869208
0,0.374692269713,60.0,-2710620.0,134.907984774,108.322598061,590.690194229,268.703184699
0,0.19321030702,60.0,-4109220.0,21.206406428,130.419780059,473.274113994,196.547083667
0,0.404079066906,60.0,-2652900.0,123.181431436,100.309145699,567.050700591,221.8983724
0,0.20018159455,60.0,-3529320.0,157.974571128,143.184776845,587.704519711,318.375159947
0,0.308557162571,60.0,-3147000.0,28.1435357545,103.017177881,506.071280765,212.507336776
0,0.260341809055,60.0,-2802660.0,143.47607719,95.4076912137,599.998582992,296.369619419
0,0.40481834915,60.0,-3733200.0,38.715719671,131.203223112,487.600051676,221.278844352
0,0.428058652201,60.0,-3271980.0,113.658691786,97.8991502413,561.251690769,345.292667393
0,0.4275510392,60.0,-3035040.0,50.7951111111,92.6097630803,590.347030349,291.099247545
0,0.227240605822,60.0,-2306760.0,145.822795595,116.363164901,514.766381979,268.789760476
0,0.401959087249,60.0,-3328380.0,68.5952936669,91.865935496,608.549574671,327.884877065
0,0.224750145953,60.0,-2690760.0,160.284750666,129.756061397,544.947459745,316.724826389
0,0.417602112268,60.0,-3248820.0,163.510052302,147.751353641,452.066856429,309.294516403
0,0.477384835015,60.0,-3983100.0,90.5194092569,142.34317897,515.006647675,164.131310709
0,0.489784426419,60.0,-3064320.0,136.222939065,102.154892364,504.925684751,352.335099635
0,0.311715632878,60.0,-2958180.0,101.62724049,82.7038151606,520.09248318,194.396539731
0,0.459829019417,60.0,-2928600.0,80.2572415187,87.6462293465,460.988632194,343.842135494
0,0.313014721034,60.0,-2619000.0,171.794617555,131.464416981,582.067892632,249.068152797
0,0.31410018595,60.0,-3203520.0,161.953127698,131.166503402,455.484061961,264.977217896
