,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.268500005109,9.0,-284373.0,103.502485923,111.925711112,486.216135846,359.06628091
0,0.392029431781,9.0,-447732.0,32.5674927692,98.7809815009,397.642131206,440.24663347
0,0.292183713268,9.0,-133650.0,70.9357236029,93.1493631181,478.385076895,410.426861454
0,0.29245446421,9.0,-347571.0,53.9951776087,98.6330511459,508.093238563,292.00047217
0,0.42816672637,9.0,-429921.0,125.383920278,132.411647832,519.235530386,328.477494319
0,0.405661634279,9.0,-227619.0,42.916615111,80.8471319015,535.684240901,399.73408196
0,0.302424355144,9.0,-475776.0,64.3856335574,127.8009958,417.976577706,442.270480566
0,0.439637328205,9.0,-278361.0,47.1782994425,118.720711726,497.114561378,313.100596727
0,0.430237270297,9.0,-349128.0,70.6593645862,140.858772685,442.699179759,278.120589022
0,0.306510471435,9.0,-247401.0,91.8511127479,103.400625784,437.473896692,413.184159924
0,0.356424879129,9.0,-380259.0,113.171074887,138.144158421,427.142706197,392.937420945
0,0.374937748773,9.0,-422793.0,139.81638023,115.5732808,431.772188506,284.747801549
0,0.457637929082,9.0,-191709.0,53.7698654084,109.539225776,502.04534701,430.130704946
0,0.286545153882,9.0,-431964.0,150.407237181,129.921074919,504.12032719,442.458895705
0,0.324816041357,9.0,-308160.0,130.846827973,92.9835808044,438.167613299,322.361952639
0,0.236402371373,9.0,-639018.0,39.0485694582,124.025503638,549.041639731,257.799394661
0,0.297729540893,9.0,-453852.0,78.2346462551,125.492248866,395.287593016,352.958643145
0,0.251600452871,9.0,-492408.0,35.5282045313,122.725628203,405.179635169,429.049916743
0,0.254252118118,9.0,-279207.0,20.3377638511,91.6892092384,469.651281844,335.410506933
0,0.334329300638,9.0,-323766.0,156.805657984,84.4541167115,390.935093489,379.533898144
0,0.305093712462,9.0,-190413.0,77.5685143166,122.675252541,456.354345429,345.413965939
0,0.41539263394,9.0,-242883.0,77.4599527996,90.6040888648,540.257233107,413.189361275
0,0.355488488986,9.0,-165915.0,77.7445188572,109.489472208,455.919449233,360.581907639
0,0.423018531965,9.0,-275463.0,151.308599594,83.2908937563,476.772707427,418.893710857
0,0.219672888917,9.0,-361971.0,171.221138361,94.2687403029,570.419931436,343.183751796
0,0.4235210106,9.0,-178479.0,75.9907877429,89.078214999,436.066432146,280.722776355
0,0.326486701145,9.0,-183069.0,76.4952219237,125.680218984,473.981772936,329.86391929
0,0.32853311548,9.0,-415071.0,14.9637855847,118.834735771,448.390967626,420.184738449
0,0.415603936994,9.0,-165393.0,80.4566058601,114.9498336,495.791187721,385.690583514
0,0.341260341178,9.0,-257094.0,13.2062689344,83.5577732912,524.26664109,388.440517133
0,0.402582061037,9.0,-318429.0,105.674814871,121.557301741,499.027906269,337.092000804
0,0.42239345612,9.0,-300060.0,22.3815763202,104.448644837,421.579830564,366.946966943
0,0.394678505428,9.0,-489213.0,138.769590535,131.305350999,477.513906581,266.354428411
0,0.426333981252,9.0,-346149.0,108.654724372,115.987518426,493.493486575,262.711511921
0,0.344806099104,9.0,-392913.0,40.7752853103,110.821393912,421.571619756,411.501914309
0,0.329561393042,9.0,-265698.0,35.6669263081,107.020968694,469.941771862,390.708809083
0,0.248653017824,9.0,-454455.0,2.90492373235,118.231311878,555.509778003,443.288417045
0,0.469343455796,9.0,-357993.0,129.405851102,124.063806439,486.169843522,382.3367694
0,0.453578197613,9.0,-198432.0,57.212903529,126.498753431,481.991023243,377.455244659
0,0.319915568623,9.0,-269199.0,125.821808406,83.0099055631,443.324263081,355.55390481
0,0.497848494279,9.0,-510408.0,75.9290066915,115.946642698,376.973402347,361.01740145
0,0.344070583754,9.0,-345258.0,79.6336264452,106.931597361,538.369784625,351.355060415
0,0.335010271442,9.0,-145809.0,76.9512381091,93.0156789179,483.311095962,329.933198343
0,0.325674213522,9.0,-143037.0,70.7291378678,109.959981484,464.227540409,298.62521872
0,0.206842471621,9.0,-294219.0,32.4625323989,99.1604017101,470.021660892,302.379697469
0,0.320879721535,9.0,-385371.0,82.288483274,88.3873581135,405.810487543,411.289765034
0,0.311256033597,9.0,-413928.0,102.231823599,137.293425395,519.812887896,312.721781662
0,0.310734792911,9.0,-328833.0,168.621494045,89.0454086707,381.064960505,325.385767272
0,0.422580008883,9.0,-413802.0,15.1205986058,125.553496291,386.677884645,351.283361198
0,0.304257281201,9.0,-414351.0,54.4437340726,77.7144245259,387.526079948,392.707649043
0,0.262278687327,9.0,-429300.0,165.792404211,110.12913841,396.875956405,292.207582655
0,0.346463718938,9.0,-335997.0,135.392114149,96.6967083156,545.046343054,362.912527586
0,0.261243690147,9.0,-301941.0,172.704398389,81.9453151928,541.106460294,360.087275646
0,0.352351769918,9.0,-270486.0,49.5942737983,134.412359784,431.704551274,317.557022331
0,0.212669552393,9.0,-428184.0,128.345681888,141.717949545,474.694441089,412.434714943
0,0.481794177248,9.0,-410688.0,67.8530325769,82.8442087992,391.035512101,387.038227238
0,0.49927139331,9.0,-374346.0,14.2481711871,126.572565954,414.972306599,341.421206533
0,0.456119839235,9.0,-520938.0,164.707317147,146.26164955,484.144895876,335.181082137
0,0.41553887749,9.0,-394596.0,96.4127422095,121.449667699,396.820782645,399.140190085
0,0.414280846637,9.0,-285813.0,178.655546643,93.7967156371,458.457743464,313.538949397
0,0.239339799517,9.0,-358641.0,112.287075608,103.501256753,430.558662289,318.306843461
0,0.496657665837,9.0,-450738.0,10.0606188829,119.040032483,556.794831535,288.808684066
0,0.49297858967,9.0,-296226.0,178.502167683,95.8203717024,458.604620276,416.584617186
0,0.290621533,9.0,-364599.0,125.052375241,118.179403954,512.924807235,386.174731994
0,0.456014945643,9.0,-209484.0,104.396251333,97.6957426558,485.491020634,402.76412234
0,0.471977038637,9.0,-176265.0,78.6462609475,107.950423206,472.097489487,313.024836614
0,0.222390392614,9.0,-134577.0,77.5815265583,95.9258229049,477.224328625,411.792648321
0,0.448940961306,9.0,-450126.0,138.840647912,135.90807661,497.493741141,364.025329339
0,0.447420683894,9.0,-120699.0,60.6926085456,109.707011065,474.497178465,348.645121179
0,0.266514499748,9.0,-439110.0,158.170388312,118.215448907,524.435053777,308.751675745
0,0.283215297728,9.0,-320913.0,128.97469625,97.9286895846,473.605095435,369.956327533
0,0.214939580681,9.0,-119169.0,66.7712638092,119.630081745,506.555381469,393.53344689
0,0.395962691465,9.0,-535077.0,38.8488331457,146.885567361,389.728042452,377.071479599
0,0.459910356879,9.0,-284274.0,18.7804946206,106.978982293,519.91637436,355.470515162
0,0.29295319491,9.0,-388620.0,152.786244956,104.144602117,535.326553431,271.848367766
0,0.429518595352,9.0,-429282.0,142.907876284,112.839109332,390.934237373,289.811312797
0,0.377434881754,9.0,-356031.0,23.537902977,122.956768808,544.682190451,449.63165507
0,0.360031620038,9.0,-356679.0,44.526553362,95.9569381832,521.845163314,297.18057053
0,0.317004732469,9.0,-457146.0,47.3540578207,144.438308321,507.795002994,315.688175899
0,0.322937770404,9.0,-315891.0,108.795129089,110.296084168,533.93232542,411.591240219
0,0.223767681286,9.0,-290610.0,178.206853657,76.3745600241,531.608369157,358.125132441
0,0.450214211446,9.0,-451917.0,171.262945738,132.452345191,551.142403841,368.390126309
0,0.277082352751,9.0,-298377.0,31.4566550359,101.156510405,556.115034695,393.961614463
0,0.379143865751,9.0,-401346.0,80.1255389056,108.782743282,555.227905637,361.154395879
0,0.394308318481,9.0,-426222.0,8.77426620485,121.106559041,388.228517065,386.180889927
0,0.376449940177,9.0,-283086.0,102.972514025,102.197210876,511.533665102,315.954151875
0,0.340814680702,9.0,-419040.0,23.617756164,135.41481965,519.0468403,384.239438412
0,0.227028884268,9.0,-226611.0,81.5938354133,91.9482218741,490.551536585,303.586551222
0,0.331789320026,9.0,-217395.0,60.5235725766,133.719173258,447.300967752,347.357941741
0,0.349422974015,9.0,-171585.0,72.2629296886,130.032194122,480.18756295,364.50743733
0,0.342069724952,9.0,-310275.0,159.886887146,85.8385715881,529.893662332,428.852428129
0,0.327139117319,9.0,-615780.0,19.468570794,139.183806389,546.584640261,262.041363847
0,0.335618490797,9.0,-316368.0,26.5755160545,109.085039884,552.450617472,387.485254336
0,0.335031651341,9.0,-171459.0,84.3866092017,108.009846757,462.816692424,399.402472708
0,0.273582367023,9.0,-399699.0,17.5385558652,108.134263198,423.384568239,418.349629271
0,0.30802138496,9.0,-308250.0,1.17011307007,84.4209724898,397.864537518,361.259842327
0,0.391304913812,9.0,-407970.0,148.401068203,124.573193263,493.641751415,413.544466033
0,0.226742269034,9.0,-516879.0,166.173609174,126.183039022,465.948151096,279.963267333
0,0.436038444841,9.0,-391896.0,23.9115022516,116.924009384,524.994031763,295.961305645
0,0.347546028746,9.0,-229572.0,70.7130058143,102.129559314,425.484554019,327.357892189
0,0.301207078398,9.0,-296010.0,8.29839533947,91.9964037694,485.417402052,319.950340507
0,0.306435658536,9.0,-323991.0,139.034741854,100.793263595,454.643963467,424.321837767
0,0.383071877134,9.0,-123471.0,50.7088628972,93.6656498394,463.003119274,339.235952689
0,0.328783242025,9.0,-397062.0,68.7109983122,116.880300196,416.863742486,394.662312287
0,0.359871197244,9.0,-220401.0,98.6441176097,89.9244988857,450.86989176,335.06226059
0,0.389722606745,9.0,-459522.0,137.066260667,141.692919483,500.935527396,389.849450685
0,0.409830402787,9.0,-318078.0,169.171481529,81.7165387786,428.737187919,434.920054778
0,0.348889126989,9.0,-444546.0,58.6642297202,104.890544356,376.798868703,321.271876355
0,0.384603434054,9.0,-367605.0,164.314628619,111.624608032,467.395287643,396.200256555
0,0.511555235682,9.0,-216297.0,33.8882513218,89.450910923,449.780460878,376.165239627
0,0.393249740539,9.0,-332163.0,98.7636205291,131.39129794,425.111182165,388.502914317
0,0.242867976493,9.0,-534366.0,19.2563571279,128.101806091,393.170212148,442.194218826
0,0.267314186331,9.0,-362844.0,100.299598253,105.271435499,558.220156483,408.988815187
0,0.235018628901,9.0,-467208.0,33.7123899976,114.082392565,398.680577225,418.399107401
0,0.243366425054,9.0,-360252.0,169.949022227,100.347999644,428.456527893,350.870211709
0,0.449742645983,9.0,-335205.0,106.924300197,124.182608391,531.420621813,418.77901699
0,0.331290445785,9.0,-354042.0,153.027966499,105.861571786,480.241904842,347.837655747
0,0.365445242912,9.0,-566847.0,84.8756362783,133.921761319,376.194770202,258.492497276
0,0.381469167594,9.0,-175626.0,86.7822534728,106.388629064,465.909045442,374.610656718
0,0.373995619917,9.0,-121392.0,55.2770452304,107.590649371,478.940362855,346.343030934
0,0.458604102247,9.0,-282474.0,40.6496413946,101.944438987,467.433600832,432.216416368
0,0.324079892123,9.0,-365166.0,77.0987824909,141.099749519,425.116045222,345.207899966
0,0.451593096146,9.0,-399645.0,44.0546476138,83.6797927868,375.543094185,357.802048772
0,0.229461619959,9.0,-188028.0,62.4747108012,105.075406394,453.487631343,372.322642924
0,0.473582385815,9.0,-248697.0,84.5685916361,115.850973123,438.74250835,357.861137442
0,0.559246288934,9.0,-444267.0,74.5062244524,151.042447798,516.158767097,292.400024294
0,0.353407764989,9.0,-411903.0,77.4528933718,136.402092076,515.170909186,299.636982338
0,0.471061568051,9.0,-326061.0,147.137603772,100.497565742,435.001639348,429.33213474
0,0.268500005109,9.0,-284373.0,103.502485923,111.925711112,486.216135846,359.06628091
0,0.392029431781,9.0,-447732.0,32.5674927692,98.7809815009,397.642131206,440.24663347
0,0.305215029079,9.0,-128826.0,72.3373170885,96.5129817317,473.7605176,400.166255877
0,0.30065999461,9.0,-299709.0,59.4201750306,105.154407892,499.868605292,301.129747656
0,0.42816672637,9.0,-429921.0,125.383920278,132.411647832,519.235530386,328.477494319
0,0.372483054962,9.0,-178479.0,57.6033060897,91.3118475081,525.199070262,401.91753402
0,0.302424355144,9.0,-475776.0,64.3856335574,127.8009958,417.976577706,442.270480566
0,0.439637328205,9.0,-278361.0,47.1782994425,118.720711726,497.114561378,313.100596727
0,0.430237270297,9.0,-349128.0,70.6593645862,140.858772685,442.699179759,278.120589022
0,0.295622962789,9.0,-236187.0,91.3955912742,101.598259713,441.533491312,414.586581995
0,0.356424879129,9.0,-380259.0,113.171074887,138.144158421,427.142706197,392.937420945
0,0.374937748773,9.0,-422793.0,139.81638023,115.5732808,431.772188506,284.747801549
0,0.431674691352,9.0,-132390.0,74.1664859658,108.783501939,497.564941563,413.220245441
0,0.265514460001,9.0,-250560.0,102.7779121,123.456472849,461.084801211,432.638826472
0,0.32322926653,9.0,-301293.0,126.11026551,93.2692989329,441.048991248,328.660500288
0,0.316029209362,9.0,-517554.0,33.010999308,121.193001863,539.450011572,273.020653276
0,0.297729540893,9.0,-453852.0,78.2346462551,125.492248866,395.287593016,352.958643145
0,0.26726772661,9.0,-423918.0,38.3610295668,127.926794015,429.760642213,401.894668857
0,0.254252118118,9.0,-279207.0,20.3377638511,91.6892092384,469.651281844,335.410506933
0,0.334329300638,9.0,-323766.0,156.805657984,84.4541167115,390.935093489,379.533898144
0,0.305093712462,9.0,-190413.0,77.5685143166,122.675252541,456.354345429,345.413965939
0,0.388831378569,9.0,-162720.0,87.5943809561,90.2789754661,497.494650909,375.81363766
0,0.355488488986,9.0,-165915.0,77.7445188572,109.489472208,455.919449233,360.581907639
0,0.442405104464,9.0,-268641.0,178.976171997,77.5693851933,459.986270373,425.860553335
0,0.219672888917,9.0,-361971.0,171.221138361,94.2687403029,570.419931436,343.183751796
0,0.4235210106,9.0,-178479.0,75.9907877429,89.078214999,436.066432146,280.722776355
0,0.326486701145,9.0,-183069.0,76.4952219237,125.680218984,473.981772936,329.86391929
0,0.32853311548,9.0,-415071.0,14.9637855847,118.834735771,448.390967626,420.184738449
0,0.415603936994,9.0,-165393.0,80.4566058601,114.9498336,495.791187721,385.690583514
0,0.341260341178,9.0,-257094.0,13.2062689344,83.5577732912,524.26664109,388.440517133
0,0.400230680977,9.0,-303921.0,102.295700591,120.142599966,500.288810786,334.886455125
0,0.42239345612,9.0,-300060.0,22.3815763202,104.448644837,421.579830564,366.946966943
0,0.394678505428,9.0,-489213.0,138.769590535,131.305350999,477.513906581,266.354428411
0,0.426333981252,9.0,-346149.0,108.654724372,115.987518426,493.493486575,262.711511921
0,0.344806099104,9.0,-392913.0,40.7752853103,110.821393912,421.571619756,411.501914309
0,0.329561393042,9.0,-265698.0,35.6669263081,107.020968694,469.941771862,390.708809083
0,0.248653017824,9.0,-454455.0,2.90492373235,118.231311878,555.509778003,443.288417045
0,0.42602315695,9.0,-272115.0,108.393254301,115.35029101,476.181667849,378.527947535
0,0.453578197613,9.0,-198432.0,57.212903529,126.498753431,481.991023243,377.455244659
0,0.319915568623,9.0,-269199.0,125.821808406,83.0099055631,443.324263081,355.55390481
0,0.497848494279,9.0,-510408.0,75.9290066915,115.946642698,376.973402347,361.01740145
0,0.288255836017,9.0,-319014.0,49.2690814166,90.0204460861,551.069220536,366.538938543
0,0.300627648818,9.0,-88290.0,72.2354888471,96.9441522138,473.596060148,343.741619918
0,0.325674213522,9.0,-143037.0,70.7291378678,109.959981484,464.227540409,298.62521872
0,0.259864779446,9.0,-122796.0,53.9396523068,102.820757447,467.041502529,342.510787051
0,0.316820294033,9.0,-331686.0,79.7096878202,90.4930732483,423.419401446,408.407162703
0,0.311256033597,9.0,-413928.0,102.231823599,137.293425395,519.812887896,312.721781662
0,0.310734792911,9.0,-328833.0,168.621494045,89.0454086707,381.064960505,325.385767272
0,0.422580008883,9.0,-413802.0,15.1205986058,125.553496291,386.677884645,351.283361198
0,0.304257281201,9.0,-414351.0,54.4437340726,77.7144245259,387.526079948,392.707649043
0,0.262278687327,9.0,-429300.0,165.792404211,110.12913841,396.875956405,292.207582655
0,0.346463718938,9.0,-335997.0,135.392114149,96.6967083156,545.046343054,362.912527586
0,0.261243690147,9.0,-301941.0,172.704398389,81.9453151928,541.106460294,360.087275646
0,0.374832133974,9.0,-268632.0,48.3394254594,122.920306836,418.982734171,326.673414466
0,0.292421119463,9.0,-176490.0,77.6154424519,132.636951925,508.570698363,430.439196085
0,0.463226238771,9.0,-395694.0,68.3245713729,84.2815298958,399.734346752,388.418687109
0,0.49927139331,9.0,-374346.0,14.2481711871,126.572565954,414.972306599,341.421206533
0,0.455500704633,9.0,-510183.0,165.394596577,144.813908773,491.16878511,338.662654137
0,0.41553887749,9.0,-394596.0,96.4127422095,121.449667699,396.820782645,399.140190085
0,0.414280846637,9.0,-285813.0,178.655546643,93.7967156371,458.457743464,313.538949397
0,0.277226751304,9.0,-355797.0,96.5545324423,120.311390408,428.125290268,330.334196742
0,0.496657665837,9.0,-450738.0,10.0606188829,119.040032483,556.794831535,288.808684066
0,0.410910763267,9.0,-275931.0,178.41214243,89.8923968418,480.859509671,398.763486258
0,0.290621533,9.0,-364599.0,125.052375241,118.179403954,512.924807235,386.174731994
0,0.542698544723,9.0,-162288.0,84.3226897921,95.9006795261,503.367385658,390.27108004
0,0.471977038637,9.0,-176265.0,78.6462609475,107.950423206,472.097489487,313.024836614
0,0.222390392614,9.0,-134577.0,77.5815265583,95.9258229049,477.224328625,411.792648321
0,0.448940961306,9.0,-450126.0,138.840647912,135.90807661,497.493741141,364.025329339
0,0.447420683894,9.0,-120699.0,60.6926085456,109.707011065,474.497178465,348.645121179
0,0.266514499748,9.0,-439110.0,158.170388312,118.215448907,524.435053777,308.751675745
0,0.283215297728,9.0,-320913.0,128.97469625,97.9286895846,473.605095435,369.956327533
0,0.214939580681,9.0,-119169.0,66.7712638092,119.630081745,506.555381469,393.53344689
0,0.391801122673,9.0,-455022.0,35.4098141699,141.510871546,424.53260687,393.36936729
0,0.432442153198,9.0,-272466.0,15.5957634238,102.899502394,497.844036444,356.517480032
0,0.299055494072,9.0,-379917.0,152.824720777,104.417899297,526.558501543,283.943897774
0,0.476465739006,9.0,-414108.0,173.158412811,108.473501273,379.699851882,257.380094036
0,0.383316896271,9.0,-299637.0,34.2263592081,124.603635642,540.650123466,441.27048945
0,0.360031620038,9.0,-356679.0,44.526553362,95.9569381832,521.845163314,297.18057053
0,0.289111978536,9.0,-399483.0,82.8511148152,130.061025773,525.74166521,323.567686908
0,0.365401152522,9.0,-238707.0,103.11703255,115.410697744,471.05813291,405.881657297
0,0.223767681286,9.0,-290610.0,178.206853657,76.3745600241,531.608369157,358.125132441
0,0.410230271714,9.0,-442908.0,130.067153303,129.097328624,547.658348987,339.97229121
0,0.309466570336,9.0,-169155.0,50.5750088475,104.598287556,514.731084452,380.174738325
0,0.379143865751,9.0,-401346.0,80.1255389056,108.782743282,555.227905637,361.154395879
0,0.385266870553,9.0,-411093.0,18.5569323148,119.220198418,395.176999358,384.860433115
0,0.40912862823,9.0,-278172.0,140.629911389,89.9949058462,485.99356903,370.409281313
0,0.340814680702,9.0,-419040.0,23.617756164,135.41481965,519.0468403,384.239438412
0,0.227028884268,9.0,-226611.0,81.5938354133,91.9482218741,490.551536585,303.586551222
0,0.331789320026,9.0,-217395.0,60.5235725766,133.719173258,447.300967752,347.357941741
0,0.349422974015,9.0,-171585.0,72.2629296886,130.032194122,480.18756295,364.50743733
0,0.342069724952,9.0,-310275.0,159.886887146,85.8385715881,529.893662332,428.852428129
0,0.327139117319,9.0,-615780.0,19.468570794,139.183806389,546.584640261,262.041363847
0,0.355921844944,9.0,-208935.0,44.3172962675,112.226208587,512.913675985,390.4461295
0,0.341507790149,9.0,-161307.0,61.9344552199,113.06467036,484.60698129,419.131050373
0,0.273582367023,9.0,-399699.0,17.5385558652,108.134263198,423.384568239,418.349629271
0,0.30802138496,9.0,-308250.0,1.17011307007,84.4209724898,397.864537518,361.259842327
0,0.391304913812,9.0,-407970.0,148.401068203,124.573193263,493.641751415,413.544466033
0,0.226742269034,9.0,-516879.0,166.173609174,126.183039022,465.948151096,279.963267333
0,0.436038444841,9.0,-391896.0,23.9115022516,116.924009384,524.994031763,295.961305645
0,0.324237160551,9.0,-225306.0,89.8254013421,84.3692820745,431.038665189,327.94260008
0,0.301207078398,9.0,-296010.0,8.29839533947,91.9964037694,485.417402052,319.950340507
0,0.306435658536,9.0,-323991.0,139.034741854,100.793263595,454.643963467,424.321837767
0,0.383071877134,9.0,-123471.0,50.7088628972,93.6656498394,463.003119274,339.235952689
0,0.359891992874,9.0,-277776.0,110.264249994,106.657661686,441.104439717,396.21577935
0,0.359871197244,9.0,-220401.0,98.6441176097,89.9244988857,450.86989176,335.06226059
0,0.389722606745,9.0,-459522.0,137.066260667,141.692919483,500.935527396,389.849450685
0,0.405254336397,9.0,-311193.0,169.280285754,81.7235844696,432.197855709,432.615408829
0,0.348889126989,9.0,-444546.0,58.6642297202,104.890544356,376.798868703,321.271876355
0,0.384816660399,9.0,-367263.0,164.525906361,111.590570806,467.57227131,396.306390295
0,0.511555235682,9.0,-216297.0,33.8882513218,89.450910923,449.780460878,376.165239627
0,0.393249740539,9.0,-332163.0,98.7636205291,131.39129794,425.111182165,388.502914317
0,0.321245327062,9.0,-277776.0,57.4476677141,122.92653794,436.028683178,365.51854772
0,0.294950531635,9.0,-245250.0,86.2965298286,107.491692789,513.710026538,356.726220261
0,0.313678619418,9.0,-221094.0,66.3659554798,116.967750205,447.057814768,378.637453493
0,0.236185849613,9.0,-350649.0,170.334550407,98.5056161317,471.480031144,348.540749151
0,0.449307518947,9.0,-333243.0,106.586946802,124.064928782,530.966494211,418.357276614
0,0.409298415249,9.0,-333018.0,116.918433776,110.584945474,431.875787071,354.010429802
0,0.360878416969,9.0,-372546.0,81.604834139,122.715497451,412.761781419,305.317453604
0,0.381469167594,9.0,-175626.0,86.7822534728,106.388629064,465.909045442,374.610656718
0,0.373995619917,9.0,-121392.0,55.2770452304,107.590649371,478.940362855,346.343030934
0,0.449250887379,9.0,-250047.0,31.6925754096,102.285885767,478.3057013,405.153126264
0,0.316261050581,9.0,-359280.0,100.759256196,129.63855178,456.811612483,326.066039914
0,0.451593096146,9.0,-399645.0,44.0546476138,83.6797927868,375.543094185,357.802048772
0,0.229461619959,9.0,-188028.0,62.4747108012,105.075406394,453.487631343,372.322642924
0,0.473582385815,9.0,-248697.0,84.5685916361,115.850973123,438.74250835,357.861137442
0,0.540028263789,9.0,-435420.0,79.9797675721,147.829361796,519.229656691,295.274109696
0,0.353407764989,9.0,-411903.0,77.4528933718,136.402092076,515.170909186,299.636982338
0,0.471061568051,9.0,-326061.0,147.137603772,100.497565742,435.001639348,429.33213474
0,0.268500005109,9.0,-284373.0,103.502485923,111.925711112,486.216135846,359.06628091
0,0.392029431781,9.0,-447732.0,32.5674927692,98.7809815009,397.642131206,440.24663347
0,0.305215029079,9.0,-128826.0,72.3373170885,96.5129817317,473.7605176,400.166255877
0,0.30065999461,9.0,-299709.0,59.4201750306,105.154407892,499.868605292,301.129747656
0,0.385552501646,9.0,-329355.0,107.625604598,120.561006776,503.986159932,333.577647864
0,0.372483054962,9.0,-178479.0,57.6033060897,91.3118475081,525.199070262,401.91753402
0,0.339490300905,9.0,-362106.0,67.9378044574,115.948509144,423.513622152,392.823050167
0,0.398019934769,9.0,-216954.0,90.5026785732,105.178663703,455.152777532,339.354823553
