,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.481169898126,5.0,-inf,319.069988344,49.9202902127,416.883640897,317.348965684
0,0.420255640185,5.0,-inf,86.1081280224,339.750220516,404.132894461,248.796645559
0,0.231190490087,5.0,-inf,21.297007974,264.674116035,441.091757034,460.511481886
0,0.39567875133,5.0,-inf,199.743308975,133.264710114,608.527946846,417.981381611
0,0.280326787456,5.0,-inf,150.886496545,218.875357907,531.467766875,417.686605493
0,0.433621057693,5.0,-inf,120.986728714,232.989852878,435.161331547,337.700239225
0,0.376833171426,5.0,-683371.0,122.40879962,167.624214575,415.278108443,273.928156671
0,0.30613897781,5.0,-524613.0,129.976344288,87.2583775671,378.231673126,247.423156365
0,0.475962717546,5.0,-inf,57.0643331664,268.96248792,435.705926811,423.676219513
0,0.329369689001,5.0,-inf,336.353848361,209.704004056,325.990879529,296.799084871
0,0.205365210576,5.0,-575865.0,262.006687547,192.456650127,438.869915874,305.208210136
0,0.294662392497,5.0,-631386.0,299.700608845,199.267482296,447.120072012,365.945064817
0,0.380986278939,5.0,-inf,198.838735971,281.433338199,319.538544598,390.648562265
0,0.270726705013,5.0,-565928.0,129.956945945,131.869326989,473.138182801,276.237169909
0,0.242721684967,5.0,-515838.0,32.7939048579,82.5068410485,431.985877572,458.797558609
0,0.417461863524,5.0,-536639.0,134.316629063,87.6494203851,328.184342076,318.731077385
0,0.387466429535,5.0,-577642.0,112.275975643,152.849897343,444.858080506,320.622093529
0,0.406439129654,5.0,-inf,214.359945324,261.718532842,373.243362441,270.194083768
0,0.295291790328,5.0,-inf,223.188530877,131.203730208,572.163499407,220.235886959
0,0.241701235627,5.0,-inf,143.760567118,260.244172793,433.981143304,383.10660824
0,0.454164159272,5.0,-inf,282.483035407,328.376255542,412.364270424,371.65890073
0,0.467080759012,5.0,-inf,156.213830814,292.52245795,319.153299884,254.117500054
0,0.372527530366,5.0,-inf,87.1531434771,245.380480066,504.685791704,354.696041576
0,0.450141289534,5.0,-inf,172.578413513,39.1687420077,555.90698212,416.407170782
0,0.436866933085,5.0,-inf,140.416151687,142.324342631,561.185111752,221.00875039
0,0.397997003184,5.0,-inf,243.072855869,307.356269313,516.297665986,293.466854648
0,0.408176253492,5.0,-inf,250.737336857,98.1649260609,513.659183643,309.333161808
0,0.367939044431,5.0,-inf,181.54775685,64.0752055869,442.718187723,318.092163692
0,0.37971303581,5.0,-inf,306.050151365,297.441432487,435.851584293,423.706049212
0,0.484112556335,5.0,-527957.0,45.0116014261,89.8260755018,357.082588891,268.826937074
0,0.38694911558,5.0,-inf,21.489674502,238.150447589,497.521689482,381.607262982
0,0.377079718657,5.0,-512482.0,212.021133546,106.003872452,420.845287048,408.722349198
0,0.468569703329,5.0,-inf,307.426980717,275.232379219,549.359808934,259.799369073
0,0.484083112203,5.0,-474748.0,205.564448591,85.2839414752,464.050579028,263.851058122
0,0.450519256195,5.0,-inf,177.691806154,39.6870859336,373.782878027,248.53974934
0,0.261510533499,5.0,-inf,282.910418252,163.103906345,600.303366034,238.711644531
0,0.347761217187,5.0,-inf,19.5935339961,278.630450297,330.607054535,399.323780307
0,0.295426191774,5.0,-467492.0,32.4908394443,97.7962546026,500.768014505,393.002585826
0,0.235081752274,5.0,-inf,196.554258214,266.457771474,522.617379187,456.564034659
0,0.542756773358,5.0,-800155.0,278.30334411,191.389260385,155.183970676,217.356993274
0,0.234462672451,5.0,-inf,289.451630717,40.845250843,520.999277493,319.748888399
0,0.316454909284,5.0,-inf,80.1411236825,212.427224966,460.553637997,434.490589992
0,0.404147957518,5.0,-498358.0,303.875439443,112.851074072,483.516689606,381.756970067
0,0.265412249303,5.0,-inf,118.98056571,243.446598142,413.215588863,447.913663734
0,0.399001913715,5.0,-inf,129.442647437,341.717454265,582.981831243,318.489732738
0,0.397450009163,5.0,-inf,21.0467883505,288.209222401,353.319823388,220.296424101
0,0.308894952261,5.0,-538229.0,45.1346848654,116.623838012,445.535940644,243.319183733
0,0.427925234629,5.0,-inf,216.467147258,65.415849557,509.91512841,276.716416537
0,0.201749550174,5.0,-inf,315.577300052,308.766893248,434.215655699,294.681823054
0,0.340244920284,5.0,-inf,9.80794594872,41.6580687129,313.713656626,412.653071153
0,0.477178600622,5.0,-inf,322.258710791,259.755003045,489.137192471,257.020276574
0,0.429878871635,5.0,-582070.0,84.1115751297,130.004994714,379.814840268,449.964219912
0,0.376402826466,5.0,-inf,80.1552997153,242.45270659,322.521045193,420.865923428
0,0.428125054254,5.0,-inf,229.813040369,255.641044911,485.453047038,417.190177928
0,0.326181914541,5.0,-inf,289.087474496,335.766077314,613.417986818,228.532721394
0,0.268085104071,5.0,-inf,34.8123175723,270.675730363,325.526525455,236.676065
0,0.415863278944,5.0,-612969.0,143.825195107,193.431827972,443.31110077,422.10048153
0,0.496875517897,5.0,-inf,76.8070021453,79.1147200408,551.50774758,307.475570165
0,0.216903162468,5.0,-inf,189.899150249,334.939008574,596.142040707,420.335320989
0,0.394985916169,5.0,-596854.0,296.515581184,121.234545233,377.058709131,223.662497867
0,0.475626605577,5.0,-547419.0,137.536407639,96.9437986228,392.454730233,213.303444862
0,0.214539137724,5.0,-469775.0,60.7577370907,93.249854472,412.737353043,300.145602365
0,0.302946871588,5.0,-inf,355.370692125,100.610288833,555.717677423,342.831955224
0,0.489206593429,5.0,-inf,356.566700354,294.418990534,418.565234118,225.088527553
0,0.252706092879,5.0,-inf,102.706775111,39.2004647271,394.980941488,443.097947256
0,0.384678876299,5.0,-inf,128.760064486,64.176669496,614.195162626,358.516555275
0,0.320190167546,5.0,-584923.0,134.455293971,166.935805,454.455382434,408.706854201
0,0.224579186336,5.0,-inf,3.71120071612,45.8346809262,481.857022318,257.105870035
0,0.328641228958,5.0,-inf,333.009336709,146.051277775,521.718777641,390.375788936
0,0.242329979405,5.0,-577031.0,77.4160025982,178.258420129,499.31850411,267.540205876
0,0.376770725357,5.0,-inf,223.559329654,225.595694853,494.363079733,427.052002467
0,0.339936418417,5.0,-490621.0,259.260395374,79.064969772,500.385146452,273.024430086
0,0.350063407583,5.0,-inf,199.908447933,38.159426326,504.585390052,437.994832377
0,0.476068394235,5.0,-inf,90.8319066131,227.771078923,503.371869118,459.544161593
0,0.272950277898,5.0,-705214.0,188.38819194,196.929718705,330.947068284,331.190654407
0,0.324390788028,5.0,-inf,215.222470267,224.915077529,372.648273751,360.056343551
0,0.20521913316,5.0,-inf,269.638481436,331.981135719,540.832407877,266.762720057
0,0.348914032456,5.0,-inf,172.288711583,58.9370578674,475.261104074,238.298226543
0,0.404695916432,5.0,-608280.0,55.0674595997,195.979869978,445.298217761,383.106884556
0,0.497730628658,5.0,-431542.0,244.205696814,82.9051661811,507.800593492,383.645296038
0,0.436131912585,5.0,-460307.0,283.915186174,79.3821555969,506.390467021,320.043950785
0,0.445549140137,5.0,-477518.0,195.492679326,83.6936606645,508.541724651,434.56660348
0,0.29073738282,5.0,-inf,251.972239346,242.015035745,521.223104444,284.843247362
0,0.313269207381,5.0,-693348.0,182.90597706,181.498186087,489.395254739,407.376057977
0,0.327983628659,5.0,-inf,25.016429558,289.519946173,294.380915002,295.096000842
0,0.291454956685,5.0,-inf,243.91996527,283.846396268,476.038041897,389.269407413
0,0.332565343325,5.0,-586424.0,11.0811724609,151.700853219,454.09567652,308.157368546
0,0.252381806872,5.0,-516331.0,315.781134403,75.7617990856,343.166074107,383.725983277
0,0.287598314803,5.0,-526443.0,54.6248277347,92.3365313761,386.258288072,455.551068753
0,0.310695207476,5.0,-inf,44.7902098663,252.469531558,499.351926476,432.341832272
0,0.291723564936,5.0,-534988.0,136.524641388,123.493946164,451.518781834,337.081747403
0,0.358896605111,5.0,-inf,106.586360507,235.792060393,303.005499838,298.835774496
0,0.358774331471,5.0,-inf,156.360395882,330.537798387,592.47278406,248.52526352
0,0.26650292769,5.0,-inf,229.656073016,209.280012224,288.894816101,381.974298266
0,0.438850273203,5.0,-547728.0,304.623331737,114.852994637,392.568841296,334.6892478
0,0.488534382361,5.0,-576804.0,38.7100616218,102.262569967,278.374677672,323.366713514
0,0.401355688172,5.0,-594042.0,115.069473659,138.590509526,362.704555483,377.517797196
0,0.426314771817,5.0,-677171.0,103.992652295,192.866590524,466.938802535,267.31034794
0,0.243082257408,5.0,-inf,77.2647994934,149.601835187,596.928074982,442.261433208
0,0.41760495543,5.0,-inf,317.254539076,246.403759924,377.126937819,253.249687021
0,0.425094799937,5.0,-inf,59.441187976,339.586799541,332.699132113,263.479510255
0,0.470082369547,5.0,-inf,294.435760128,209.156365168,345.911833109,385.657953761
0,0.3255043394,5.0,-inf,192.131004403,245.642787357,319.472186226,335.723317404
0,0.229268493797,5.0,-inf,54.6315351449,306.932289287,291.605622951,371.276859787
0,0.45478744913,5.0,-inf,125.864981344,102.096863936,606.067468168,268.361628154
0,0.410362634314,5.0,-inf,38.4027105098,49.7525950744,537.522988656,458.730985274
0,0.481395287425,5.0,-inf,51.7501402947,255.930590816,388.216600909,445.956516261
0,0.245252342294,5.0,-inf,5.7117889365,212.917697095,468.042145716,279.065790963
0,0.401873237533,5.0,-inf,59.4027615447,278.562753139,294.733543205,282.174204805
0,0.334810892261,5.0,-inf,239.705026691,324.623784069,389.531543284,228.047091666
0,0.233774222323,5.0,-508731.0,255.398337898,79.619559561,490.342392151,20.1107846124
0,0.231843596468,5.0,-inf,16.4706554422,254.512867906,310.050877033,336.333032994
0,0.40502617483,5.0,-506319.0,168.491252813,81.837121381,389.004765176,272.240495887
0,0.336945297777,5.0,-inf,260.731664259,290.473488228,529.747057898,291.48124022
0,0.446756871762,5.0,-inf,179.729072072,267.336683761,436.198019931,382.712115191
0,0.456786947522,5.0,-inf,66.7198717056,51.9469747553,342.875492061,453.410421359
0,0.341553465571,5.0,-544481.0,228.692262105,96.3138506385,338.904730658,238.069467622
0,0.206303872408,5.0,-inf,244.402677735,287.649041209,306.917170846,292.221008819
0,0.317071909095,5.0,-599791.0,31.7599005193,137.12264707,303.717844744,266.452538292
0,0.497080065672,5.0,-502888.0,71.7056054726,110.727531706,477.81278182,256.693687561
0,0.26331765105,5.0,-551747.0,51.7110968247,140.060664372,468.276261278,268.139300546
0,0.494813950465,5.0,-643533.0,301.986115181,185.470659145,460.270334917,370.450470995
0,0.253986696149,5.0,-inf,308.467057987,245.421795262,380.47018704,354.384260061
0,0.372947632774,5.0,-inf,250.436053012,298.697116678,313.975447154,360.90511947
0,0.250242540997,5.0,-inf,170.673809704,325.284479828,513.917473085,247.580226376
0,0.346039328106,5.0,-inf,177.080503983,234.466972707,617.808946551,385.671509809
0,0.464381826064,5.0,-544947.0,252.592236505,90.1282066644,326.250005139,423.001666709
0,0.371433157469,5.0,-713818.0,128.413987251,193.941534707,324.43485209,384.823037737
0,0.481169898126,5.0,-inf,319.069988344,49.9202902127,416.883640897,317.348965684
0,0.420255640185,5.0,-inf,86.1081280224,339.750220516,404.132894461,248.796645559
0,0.231190490087,5.0,-inf,21.297007974,264.674116035,441.091757034,460.511481886
0,0.39567875133,5.0,-inf,199.743308975,133.264710114,608.527946846,417.981381611
0,0.280326787456,5.0,-inf,150.886496545,218.875357907,531.467766875,417.686605493
0,0.433621057693,5.0,-inf,120.986728714,232.989852878,435.161331547,337.700239225
0,0.376833171426,5.0,-683371.0,122.40879962,167.624214575,415.278108443,273.928156671
0,0.30613897781,5.0,-524613.0,129.976344288,87.2583775671,378.231673126,247.423156365
0,0.475962717546,5.0,-inf,57.0643331664,268.96248792,435.705926811,423.676219513
0,0.329369689001,5.0,-inf,336.353848361,209.704004056,325.990879529,296.799084871
0,0.205365210576,5.0,-575865.0,262.006687547,192.456650127,438.869915874,305.208210136
0,0.294662392497,5.0,-631386.0,299.700608845,199.267482296,447.120072012,365.945064817
0,0.380986278939,5.0,-inf,198.838735971,281.433338199,319.538544598,390.648562265
0,0.337164410895,5.0,-549158.0,92.8179226222,163.662881298,459.331850812,329.235755137
0,0.242721684967,5.0,-515838.0,32.7939048579,82.5068410485,431.985877572,458.797558609
0,0.417461863524,5.0,-536639.0,134.316629063,87.6494203851,328.184342076,318.731077385
0,0.387466429535,5.0,-577642.0,112.275975643,152.849897343,444.858080506,320.622093529
0,0.406439129654,5.0,-inf,214.359945324,261.718532842,373.243362441,270.194083768
0,0.295291790328,5.0,-inf,223.188530877,131.203730208,572.163499407,220.235886959
0,0.331457265758,5.0,-638560.0,115.309488468,198.123339309,408.145170281,414.996018347
0,0.454164159272,5.0,-inf,282.483035407,328.376255542,412.364270424,371.65890073
0,0.467080759012,5.0,-inf,156.213830814,292.52245795,319.153299884,254.117500054
0,0.372527530366,5.0,-inf,87.1531434771,245.380480066,504.685791704,354.696041576
0,0.450141289534,5.0,-inf,172.578413513,39.1687420077,555.90698212,416.407170782
0,0.436866933085,5.0,-inf,140.416151687,142.324342631,561.185111752,221.00875039
0,0.397997003184,5.0,-inf,243.072855869,307.356269313,516.297665986,293.466854648
0,0.408176253492,5.0,-inf,250.737336857,98.1649260609,513.659183643,309.333161808
0,0.367939044431,5.0,-inf,181.54775685,64.0752055869,442.718187723,318.092163692
0,0.37971303581,5.0,-inf,306.050151365,297.441432487,435.851584293,423.706049212
0,0.484112556335,5.0,-527957.0,45.0116014261,89.8260755018,357.082588891,268.826937074
0,0.38694911558,5.0,-inf,21.489674502,238.150447589,497.521689482,381.607262982
0,0.377079718657,5.0,-512482.0,212.021133546,106.003872452,420.845287048,408.722349198
0,0.468569703329,5.0,-inf,307.426980717,275.232379219,549.359808934,259.799369073
0,0.484083112203,5.0,-474748.0,205.564448591,85.2839414752,464.050579028,263.851058122
0,0.408802363373,5.0,-495033.0,163.852279127,80.4179866871,399.605250108,299.807459537
0,0.322097172438,5.0,-594558.0,210.194858437,152.483700548,497.365846454,298.848145319
0,0.347761217187,5.0,-inf,19.5935339961,278.630450297,330.607054535,399.323780307
0,0.289634759204,5.0,-426254.0,70.6063019985,94.8316155764,479.563366959,391.754459776
0,0.235081752274,5.0,-inf,196.554258214,266.457771474,522.617379187,456.564034659
0,0.542756773358,5.0,-800155.0,278.30334411,191.389260385,155.183970676,217.356993274
0,0.234462672451,5.0,-inf,289.451630717,40.845250843,520.999277493,319.748888399
0,0.316454909284,5.0,-inf,80.1411236825,212.427224966,460.553637997,434.490589992
0,0.425608051586,5.0,-482405.0,344.144769585,99.3362949506,485.606647639,395.626215989
0,0.265412249303,5.0,-inf,118.98056571,243.446598142,413.215588863,447.913663734
0,0.399001913715,5.0,-inf,129.442647437,341.717454265,582.981831243,318.489732738
0,0.374223573452,5.0,-622040.0,108.715426721,165.647879753,427.462299158,327.000807106
0,0.308894952261,5.0,-538229.0,45.1346848654,116.623838012,445.535940644,243.319183733
0,0.386054508926,5.0,-521540.0,224.890002623,132.432973317,499.521230058,311.249030371
0,0.201749550174,5.0,-inf,315.577300052,308.766893248,434.215655699,294.681823054
0,0.340244920284,5.0,-inf,9.80794594872,41.6580687129,313.713656626,412.653071153
0,0.477178600622,5.0,-inf,322.258710791,259.755003045,489.137192471,257.020276574
0,0.429878871635,5.0,-582070.0,84.1115751297,130.004994714,379.814840268,449.964219912
0,0.376402826466,5.0,-inf,80.1552997153,242.45270659,322.521045193,420.865923428
0,0.428125054254,5.0,-inf,229.813040369,255.641044911,485.453047038,417.190177928
0,0.326181914541,5.0,-inf,289.087474496,335.766077314,613.417986818,228.532721394
0,0.268085104071,5.0,-inf,34.8123175723,270.675730363,325.526525455,236.676065
0,0.376962479214,5.0,-561479.0,121.260773824,163.045453136,454.483236431,412.748517986
0,0.496875517897,5.0,-inf,76.8070021453,79.1147200408,551.50774758,307.475570165
0,0.216903162468,5.0,-inf,189.899150249,334.939008574,596.142040707,420.335320989
0,0.391060086964,5.0,-575459.0,277.990667117,117.895309196,386.658660558,264.235789236
0,0.475626605577,5.0,-547419.0,137.536407639,96.9437986228,392.454730233,213.303444862
0,0.214539137724,5.0,-469775.0,60.7577370907,93.249854472,412.737353043,300.145602365
0,0.302946871588,5.0,-inf,355.370692125,100.610288833,555.717677423,342.831955224
0,0.489206593429,5.0,-inf,356.566700354,294.418990534,418.565234118,225.088527553
0,0.251791500371,5.0,-571051.0,127.939505562,145.409024252,439.136074347,370.512082964
0,0.384678876299,5.0,-inf,128.760064486,64.176669496,614.195162626,358.516555275
0,0.287252501063,5.0,-509423.0,194.006989028,118.490103712,480.022449564,374.527997052
0,0.224579186336,5.0,-inf,3.71120071612,45.8346809262,481.857022318,257.105870035
0,0.328641228958,5.0,-inf,333.009336709,146.051277775,521.718777641,390.375788936
0,0.242329979405,5.0,-577031.0,77.4160025982,178.258420129,499.31850411,267.540205876
0,0.376770725357,5.0,-inf,223.559329654,225.595694853,494.363079733,427.052002467
0,0.339936418417,5.0,-490621.0,259.260395374,79.064969772,500.385146452,273.024430086
0,0.350063407583,5.0,-inf,199.908447933,38.159426326,504.585390052,437.994832377
0,0.476068394235,5.0,-inf,90.8319066131,227.771078923,503.371869118,459.544161593
0,0.272950277898,5.0,-705214.0,188.38819194,196.929718705,330.947068284,331.190654407
0,0.324390788028,5.0,-inf,215.222470267,224.915077529,372.648273751,360.056343551
0,0.20521913316,5.0,-inf,269.638481436,331.981135719,540.832407877,266.762720057
0,0.348914032456,5.0,-inf,172.288711583,58.9370578674,475.261104074,238.298226543
0,0.404695916432,5.0,-608280.0,55.0674595997,195.979869978,445.298217761,383.106884556
0,0.497730628658,5.0,-431542.0,244.205696814,82.9051661811,507.800593492,383.645296038
0,0.436131912585,5.0,-460307.0,283.915186174,79.3821555969,506.390467021,320.043950785
0,0.445549140137,5.0,-477518.0,195.492679326,83.6936606645,508.541724651,434.56660348
0,0.29073738282,5.0,-inf,251.972239346,242.015035745,521.223104444,284.843247362
0,0.311040733553,5.0,-678875.0,181.889179625,184.134696887,491.78924604,407.32904104
0,0.327983628659,5.0,-inf,25.016429558,289.519946173,294.380915002,295.096000842
0,0.291454956685,5.0,-inf,243.91996527,283.846396268,476.038041897,389.269407413
0,0.325757137018,5.0,-523096.0,7.26737971533,94.8325946839,509.422275224,267.312087437
0,0.252381806872,5.0,-516331.0,315.781134403,75.7617990856,343.166074107,383.725983277
0,0.287598314803,5.0,-526443.0,54.6248277347,92.3365313761,386.258288072,455.551068753
0,0.310695207476,5.0,-inf,44.7902098663,252.469531558,499.351926476,432.341832272
0,0.291723564936,5.0,-534988.0,136.524641388,123.493946164,451.518781834,337.081747403
0,0.415285850438,5.0,-587062.0,204.578253279,150.07286048,355.523120614,307.373574157
0,0.358774331471,5.0,-inf,156.360395882,330.537798387,592.47278406,248.52526352
0,0.265828179404,5.0,-724526.0,191.961366638,194.617035787,326.893814725,357.860232748
0,0.439876119762,5.0,-521329.0,292.62637584,107.976693352,407.408946452,342.113738884
0,0.46690687248,5.0,-571787.0,95.7748795172,101.159734009,341.698924385,319.589736841
0,0.400047133955,5.0,-571318.0,110.921091447,133.887761406,361.474025077,377.662976247
0,0.432453630669,5.0,-668726.0,98.2086387322,189.698265553,467.833343454,266.56210375
0,0.290428195715,5.0,-500189.0,44.3940656977,97.0024234706,458.921849318,427.833713324
0,0.41760495543,5.0,-inf,317.254539076,246.403759924,377.126937819,253.249687021
0,0.425094799937,5.0,-inf,59.441187976,339.586799541,332.699132113,263.479510255
0,0.470082369547,5.0,-inf,294.435760128,209.156365168,345.911833109,385.657953761
0,0.3255043394,5.0,-inf,192.131004403,245.642787357,319.472186226,335.723317404
0,0.229268493797,5.0,-inf,54.6315351449,306.932289287,291.605622951,371.276859787
0,0.45478744913,5.0,-inf,125.864981344,102.096863936,606.067468168,268.361628154
0,0.410362634314,5.0,-inf,38.4027105098,49.7525950744,537.522988656,458.730985274
0,0.481395287425,5.0,-inf,51.7501402947,255.930590816,388.216600909,445.956516261
0,0.245252342294,5.0,-inf,5.7117889365,212.917697095,468.042145716,279.065790963
0,0.401873237533,5.0,-inf,59.4027615447,278.562753139,294.733543205,282.174204805
0,0.334810892261,5.0,-inf,239.705026691,324.623784069,389.531543284,228.047091666
0,0.233774222323,5.0,-508731.0,255.398337898,79.619559561,490.342392151,20.1107846124
0,0.231843596468,5.0,-inf,16.4706554422,254.512867906,310.050877033,336.333032994
0,0.40502617483,5.0,-506319.0,168.491252813,81.837121381,389.004765176,272.240495887
0,0.336945297777,5.0,-inf,260.731664259,290.473488228,529.747057898,291.48124022
0,0.446756871762,5.0,-inf,179.729072072,267.336683761,436.198019931,382.712115191
0,0.456786947522,5.0,-inf,66.7198717056,51.9469747553,342.875492061,453.410421359
0,0.341553465571,5.0,-544481.0,228.692262105,96.3138506385,338.904730658,238.069467622
0,0.206303872408,5.0,-inf,244.402677735,287.649041209,306.917170846,292.221008819
0,0.317071909095,5.0,-599791.0,31.7599005193,137.12264707,303.717844744,266.452538292
0,0.497080065672,5.0,-502888.0,71.7056054726,110.727531706,477.81278182,256.693687561
0,0.352742555015,5.0,-506443.0,122.26780616,112.400165528,488.035388602,349.808751071
0,0.496846226593,5.0,-639026.0,319.404221584,194.847205319,467.453196083,387.09509544
0,0.253986696149,5.0,-inf,308.467057987,245.421795262,380.47018704,354.384260061
0,0.372947632774,5.0,-inf,250.436053012,298.697116678,313.975447154,360.90511947
